,Date/Time,Lat,Lon,Base
934,9/2/2014 10:11:00,40.7386,-73.9834,B02512
935,9/2/2014 10:14:00,40.7741,-73.9005,B02512
936,9/2/2014 10:14:00,40.7741,-73.9005,B02512
937,9/2/2014 10:16:00,40.7249,-73.9788,B02512
938,9/2/2014 10:17:00,40.77,-73.9633,B02512
939,9/2/2014 10:18:00,40.7655,-73.97,B02512
940,9/2/2014 10:19:00,40.7435,-73.9997,B02512
941,9/2/2014 10:19:00,40.7277,-73.9913,B02512
942,9/2/2014 10:20:00,40.8092,-73.9211,B02512
943,9/2/2014 10:20:00,40.7522,-73.9932,B02512
944,9/2/2014 10:22:00,40.7625,-73.9706,B02512
945,9/2/2014 10:22:00,40.7515,-73.994,B02512
946,9/2/2014 10:23:00,40.7556,-73.9764,B02512
947,9/2/2014 10:23:00,40.7513,-73.994,B02512
948,9/2/2014 10:25:00,40.7521,-73.9779,B02512
949,9/2/2014 10:25:00,40.7306,-73.9847,B02512
950,9/2/2014 10:26:00,40.6683,-73.9407,B02512
951,9/2/2014 10:26:00,40.716,-74.0035,B02512
952,9/2/2014 10:27:00,40.7591,-73.994,B02512
953,9/2/2014 10:27:00,40.7643,-73.9732,B02512
954,9/2/2014 10:31:00,40.725,-73.9973,B02512
955,9/2/2014 10:31:00,40.6932,-73.9985,B02512
956,9/2/2014 10:32:00,40.7441,-73.9856,B02512
957,9/2/2014 10:32:00,40.7592,-73.9779,B02512
958,9/2/2014 10:33:00,40.7444,-73.9855,B02512
959,9/2/2014 10:34:00,40.7014,-73.8413,B02512
960,9/2/2014 10:35:00,40.6447,-73.7823,B02512
961,9/2/2014 10:37:00,40.7492,-73.9842,B02512
962,9/2/2014 10:37:00,40.7503,-73.9789,B02512
963,9/2/2014 10:40:00,40.9272,-73.8352,B02512
964,9/2/2014 10:40:00,40.7564,-73.9746,B02512
965,9/2/2014 10:41:00,40.7693,-73.8866,B02512
966,9/2/2014 10:41:00,40.755,-74.0001,B02512
967,9/2/2014 10:41:00,40.7693,-73.9516,B02512
968,9/2/2014 10:42:00,40.7433,-73.989,B02512
969,9/2/2014 10:42:00,40.7705,-73.8656,B02512
970,9/2/2014 10:42:00,40.7259,-74.0088,B02512
971,9/2/2014 10:45:00,40.7342,-74.0035,B02512
972,9/2/2014 10:48:00,40.7166,-73.9971,B02512
973,9/2/2014 10:51:00,40.7457,-73.9876,B02512
974,9/2/2014 10:52:00,40.7217,-74.0043,B02512
975,9/2/2014 10:53:00,40.7749,-73.9076,B02512
976,9/2/2014 10:53:00,40.7269,-74.0074,B02512
977,9/2/2014 10:54:00,40.7388,-73.9787,B02512
978,9/2/2014 10:56:00,40.7225,-74.0068,B02512
979,9/2/2014 10:56:00,40.6346,-74.0255,B02512
980,9/2/2014 10:56:00,40.6877,-74.1823,B02512
981,9/2/2014 10:56:00,40.7888,-73.9705,B02512
982,9/2/2014 10:57:00,40.7489,-73.9718,B02512
983,9/2/2014 10:57:00,40.6733,-73.9335,B02512
984,9/2/2014 11:00:00,40.7715,-73.9636,B02512
985,9/2/2014 11:02:00,40.7279,-73.9931,B02512
986,9/2/2014 11:03:00,40.688,-74.1828,B02512
987,9/2/2014 11:03:00,40.7549,-73.9938,B02512
988,9/2/2014 11:04:00,40.7062,-74.0091,B02512
989,9/2/2014 11:07:00,40.7874,-73.9741,B02512
990,9/2/2014 11:07:00,40.8402,-73.9431,B02512
991,9/2/2014 11:08:00,40.7631,-73.9774,B02512
992,9/2/2014 11:08:00,40.7675,-73.9811,B02512
993,9/2/2014 11:09:00,40.7122,-74.0099,B02512
994,9/2/2014 11:09:00,40.707,-73.9237,B02512
995,9/2/2014 11:11:00,40.7381,-73.9878,B02512
996,9/2/2014 11:14:00,40.7848,-73.956,B02512
997,9/2/2014 11:14:00,40.7848,-73.956,B02512
998,9/2/2014 11:17:00,40.7741,-73.9608,B02512
999,9/2/2014 11:18:00,40.741,-73.7579,B02512
